x,f(x)
-2.9300000000001507, -1.022811069961824
-2.920000000000151, -1.025064206156722
-2.910000000000151, -1.0274302600706968
-2.9000000000001513, -1.0299104903720522
-2.8900000000001516, -1.032506223879465
-2.8800000000001518, -1.035218857345434
-2.870000000000152, -1.0380498593492005
-2.860000000000152, -1.0410007723040706
-2.8500000000001524, -1.0440732145843863
-2.8400000000001526, -1.047268882777809
-2.830000000000153, -1.05058955406893
-2.820000000000153, -1.0540370887606918
-2.8100000000001533, -1.0576134329405336
-2.8000000000001535, -1.0613206212986677
-2.7900000000001537, -1.0651607801064262
-2.780000000000154, -1.0691361303631464
-2.770000000000154, -1.0732489911207057
-2.7600000000001543, -1.0775017829954092
-2.7500000000001545, -1.0818970318776742
-2.7400000000001548, -1.0864373728506407
-2.730000000000155, -1.0911255543297054
-2.720000000000155, -1.0959644424357537
-2.7100000000001554, -1.1009570256158738
-2.7000000000001556, -1.1061064195262584
-2.690000000000156, -1.1114158721931438
-2.680000000000156, -1.1168887694687497
-2.6700000000001562, -1.1225286408004735
-2.6600000000001565, -1.128339165332932
-2.6500000000001567, -1.1343241783639415
-2.640000000000157, -1.1404876781770967
-2.630000000000157, -1.1468338332753651
-2.6200000000001573, -1.1533669900419778
-2.6100000000001575, -1.1600916808569472
-2.6000000000001577, -1.167012632699754
-2.590000000000158, -1.174134776271171
-2.580000000000158, -1.1814632556698144
